claim_id,policy_id,claim_date,accident_type,weather_condition,injury_involved,claim_amount,claim_report_delay_days,police_report_filed,number_of_previous_claims,fraud_label
7820,12782,2023-11-14,weather_related,clear,False,4295.05,2,True,0,0
7821,12786,2024-11-09,rear_end,rain,False,2668.51,8,True,0,0
7822,12791,2023-04-28,theft,rain,False,4147.81,7,False,0,0
7823,12791,2024-10-04,rear_end,storm,True,9143.96,89,True,1,0
7824,12798,2025-06-17,rear_end,rain,False,957.46,7,True,0,0
7825,12801,2022-10-28,rear_end,snow,False,9922.17,14,True,0,0
7826,12805,2023-10-12,weather_related,clear,False,600.98,10,False,0,0
7827,12807,2026-02-03,side_collision,rain,False,8592.0,1,True,0,0
7828,12807,2026-03-02,side_collision,clear,False,2794.94,4,True,1,0
7829,12811,2026-02-23,single_vehicle,clear,False,1988.52,18,False,0,0
7830,12812,2023-06-26,theft,clear,False,1990.13,2,True,0,0
7831,12813,2022-08-17,rear_end,clear,False,3765.46,45,True,0,0
7832,12813,2023-07-02,rear_end,rain,False,617.38,14,True,1,0
7833,12814,2024-05-03,single_vehicle,clear,True,7520.73,4,True,0,0
7834,12815,2024-12-27,theft,storm,False,5449.91,12,True,0,0
7835,12815,2025-08-13,rear_end,rain,False,3670.36,18,True,1,1
7836,12819,2025-07-08,single_vehicle,clear,False,2520.68,6,False,0,0
7837,12819,2025-03-24,side_collision,clear,False,1186.32,9,True,1,0
7838,12819,2025-03-09,rear_end,snow,False,478.23,8,True,2,0
7839,12821,2024-10-15,rear_end,clear,False,2289.07,2,False,0,0
7840,12823,2024-11-19,theft,clear,False,1220.85,7,True,0,0
7841,12823,2024-12-18,weather_related,rain,False,2874.96,3,True,1,0
7842,12823,2024-10-31,rear_end,rain,False,6808.64,2,True,2,0
7843,12823,2024-12-19,rear_end,rain,True,14959.22,2,False,3,0
7844,12823,2025-01-08,theft,snow,False,5370.8,4,False,4,0
7845,12824,2024-08-26,weather_related,clear,True,4726.43,4,True,0,0
7846,12829,2023-07-23,side_collision,clear,False,4234.93,14,True,0,0
7847,12831,2024-12-28,weather_related,storm,False,3989.93,2,False,0,0
7848,12834,2025-11-20,rear_end,clear,False,3906.18,11,True,0,0
7849,12835,2022-04-10,side_collision,rain,True,19929.66,114,True,0,0
7850,12837,2023-10-08,side_collision,rain,False,1979.04,3,True,0,0
7851,12837,2023-10-05,rear_end,rain,False,10627.86,3,True,1,0
7852,12840,2025-09-05,side_collision,clear,False,8084.59,106,True,0,0
7853,12840,2025-05-28,rear_end,rain,False,912.86,6,True,1,0
7854,12841,2024-07-15,weather_related,clear,False,3421.28,9,False,0,1
7855,12841,2024-07-24,weather_related,rain,True,4618.24,52,True,1,0
7856,12842,2025-01-14,rear_end,rain,True,6658.83,9,True,0,0
7857,12845,2024-04-18,single_vehicle,clear,False,3376.73,4,False,0,1
7858,12846,2022-02-24,side_collision,rain,False,1286.27,30,True,0,0
7859,12849,2024-01-03,single_vehicle,rain,False,1973.81,3,True,0,0
7860,12850,2023-08-28,weather_related,clear,False,8723.78,10,True,0,0
7861,12850,2023-08-04,single_vehicle,clear,False,1051.41,49,True,1,0
7862,12855,2024-11-19,theft,clear,False,1244.01,32,False,0,0
7863,12856,2024-03-16,rear_end,storm,False,1353.71,6,True,0,0
7864,12857,2023-04-30,theft,rain,False,2018.44,34,True,0,0
7865,12857,2022-06-02,single_vehicle,clear,True,4438.77,1,True,1,0
7866,12858,2023-07-06,weather_related,rain,False,4871.32,7,True,0,0
7867,12861,2026-01-21,weather_related,rain,False,5522.89,11,True,0,0
7868,12862,2022-08-18,single_vehicle,clear,False,1991.21,2,True,0,0
7869,12862,2022-05-13,rear_end,clear,True,12936.64,8,True,1,0
7870,12864,2024-05-31,side_collision,storm,False,2798.86,8,True,0,0
7871,12868,2024-02-06,theft,clear,False,3208.13,3,True,0,0
7872,12869,2022-01-18,weather_related,rain,False,4614.5,62,False,0,0
7873,12869,2022-03-03,theft,rain,False,1516.43,10,False,1,0
7874,12870,2023-12-17,theft,clear,True,15189.68,2,False,0,0
7875,12871,2025-04-14,side_collision,clear,False,6826.75,3,False,0,0
7876,12872,2025-10-02,rear_end,clear,False,4530.25,5,True,0,0
7877,12873,2022-02-24,weather_related,rain,False,3601.55,4,True,0,0
7878,12875,2024-01-16,rear_end,clear,True,14115.19,6,True,0,0
7879,12876,2025-06-01,side_collision,rain,False,1602.78,8,True,0,0
7880,12877,2022-07-31,rear_end,snow,False,2351.77,5,True,0,0
7881,12877,2024-01-29,side_collision,clear,True,885.94,3,True,1,0
7882,12877,2023-04-24,rear_end,clear,True,6058.95,65,True,2,1
7883,12880,2025-09-11,weather_related,rain,False,2156.98,21,True,0,0
7884,12882,2024-02-28,side_collision,clear,False,1255.3,3,False,0,0
7885,12886,2021-10-10,weather_related,snow,False,18115.04,7,True,0,0
7886,12888,2021-10-20,rear_end,storm,False,7900.3,1,True,0,0
7887,12891,2023-01-26,rear_end,clear,False,2935.91,9,True,0,0
7888,12891,2023-07-23,weather_related,clear,False,3264.98,10,True,1,0
7889,12891,2023-10-16,single_vehicle,storm,False,3531.53,3,False,2,0
7890,12892,2025-12-13,weather_related,clear,False,1673.71,8,True,0,0
7891,12893,2024-11-30,single_vehicle,rain,False,1643.18,10,False,0,0
7892,12893,2025-07-03,weather_related,rain,False,12105.78,6,False,1,0
7893,12895,2023-09-05,single_vehicle,clear,False,2533.07,4,False,0,0
7894,12896,2023-01-21,theft,rain,False,2258.23,16,True,0,0
7895,12896,2023-08-03,rear_end,clear,False,1537.54,26,False,1,0
7896,12897,2023-04-19,single_vehicle,rain,False,3299.9,10,False,0,0
7897,12897,2023-11-21,rear_end,rain,False,2764.72,4,True,1,0
7898,12898,2023-08-28,single_vehicle,clear,True,2732.04,6,True,0,0
7899,12903,2025-08-10,side_collision,storm,False,4860.92,19,True,0,0
7900,12904,2025-12-19,weather_related,rain,True,11128.62,1,True,0,0
7901,12905,2022-10-05,rear_end,clear,False,2506.92,17,False,0,0
7902,12910,2024-07-12,side_collision,clear,True,6564.0,15,True,0,0
7903,12910,2024-06-20,weather_related,rain,False,2788.43,6,True,1,0
7904,12911,2025-09-04,rear_end,snow,False,2838.14,1,False,0,0
7905,12913,2021-10-30,rear_end,clear,False,9257.94,22,True,0,0
7906,12914,2026-02-22,side_collision,snow,False,4910.57,7,True,0,0
7907,12916,2024-05-22,side_collision,rain,True,22246.53,22,False,0,0
7908,12917,2026-02-18,side_collision,clear,False,2127.43,4,True,0,0
7909,12919,2023-07-10,side_collision,clear,False,3800.47,14,True,0,0
7910,12920,2024-10-11,rear_end,clear,False,8020.13,23,False,0,0
7911,12921,2023-02-27,weather_related,rain,False,900.51,3,True,0,0
7912,12925,2024-08-11,rear_end,clear,False,4668.43,6,True,0,0
7913,12925,2024-06-04,rear_end,clear,True,15224.37,32,True,1,0
7914,12925,2023-11-10,theft,snow,False,4723.09,3,False,2,0
7915,12927,2025-09-19,rear_end,rain,False,6197.89,10,True,0,0
7916,12929,2026-03-01,weather_related,storm,False,1213.2,9,True,0,0
7917,12930,2025-07-31,single_vehicle,clear,True,4086.61,2,False,0,0
7918,12930,2026-02-28,rear_end,clear,False,8756.21,30,True,1,0
7919,12932,2024-11-25,theft,clear,True,1674.78,3,True,0,0
7920,12932,2024-09-13,rear_end,clear,False,2960.17,7,False,1,0
7921,12934,2021-07-03,single_vehicle,clear,False,4894.44,15,False,0,0
7922,12937,2025-07-24,weather_related,clear,False,6866.18,24,True,0,1
7923,12937,2025-05-28,rear_end,clear,False,5061.28,6,False,1,0
7924,12939,2024-12-24,theft,rain,True,15074.53,15,True,0,0
7925,12943,2025-12-07,theft,clear,False,4130.04,3,True,0,0
7926,12943,2026-02-07,theft,rain,False,1579.04,12,False,1,1
7927,12944,2023-12-13,side_collision,storm,False,1086.94,3,True,0,0
7928,12945,2025-07-30,weather_related,rain,True,9878.81,18,True,0,0
7929,12946,2026-01-15,side_collision,clear,False,1762.76,3,True,0,0
7930,12950,2022-07-09,single_vehicle,snow,False,2547.68,57,False,0,0
7931,12951,2025-05-29,weather_related,rain,True,2457.8,86,True,0,0
7932,12952,2025-02-19,weather_related,rain,False,2842.14,7,False,0,0
7933,12952,2025-04-14,weather_related,clear,False,5497.44,6,False,1,0
7934,12953,2025-12-12,rear_end,clear,False,7542.77,7,True,0,0
7935,12953,2025-09-27,weather_related,clear,True,2055.93,20,False,1,0
7936,12954,2023-08-03,single_vehicle,clear,False,2226.26,16,False,0,1
7937,12954,2023-03-15,side_collision,clear,False,7678.8,52,True,1,0
7938,12956,2022-05-25,single_vehicle,rain,False,5478.63,11,True,0,0
7939,12959,2023-10-02,weather_related,clear,False,7557.77,1,True,0,0
7940,12961,2022-03-22,side_collision,rain,True,12614.61,11,True,0,0
7941,12963,2022-08-26,side_collision,rain,False,2482.14,24,True,0,1
7942,12968,2025-08-29,rear_end,snow,False,4659.85,22,True,0,0
7943,12969,2023-09-25,weather_related,rain,False,5247.64,36,False,0,0
7944,12973,2025-07-16,theft,clear,False,1003.06,2,True,0,0
7945,12976,2022-06-18,rear_end,clear,False,2570.97,15,True,0,0
7946,12976,2022-10-30,side_collision,clear,True,7316.54,2,True,1,0
7947,12976,2021-12-17,side_collision,snow,False,101.86,4,True,2,0
7948,12977,2024-12-11,single_vehicle,clear,False,3802.36,9,True,0,0
7949,12981,2023-12-18,rear_end,rain,True,1353.07,2,True,0,0
7950,12984,2023-08-07,single_vehicle,clear,False,2433.03,14,True,0,0
7951,12984,2023-05-28,side_collision,rain,False,916.27,19,True,1,1
7952,12984,2023-03-02,theft,clear,False,1210.25,2,True,2,0
7953,12986,2026-02-13,theft,clear,False,2987.6,14,True,0,0
7954,12987,2025-10-02,side_collision,clear,False,2307.55,8,True,0,0
7955,12988,2025-12-14,weather_related,rain,False,7867.8,6,True,0,1
7956,12990,2024-03-20,weather_related,clear,False,1057.86,9,True,0,0
7957,12994,2022-03-25,rear_end,clear,False,2533.56,8,True,0,0
7958,12995,2025-07-14,side_collision,clear,True,7769.07,5,True,0,0
7959,12996,2025-04-09,rear_end,clear,False,2108.54,10,True,0,0
7960,12997,2026-02-26,rear_end,clear,False,4886.13,3,True,0,0
7961,12998,2025-10-16,theft,storm,False,1730.98,18,True,0,0
7962,12998,2025-11-25,weather_related,rain,False,5889.86,4,True,1,0
7963,12999,2026-02-27,side_collision,snow,False,5449.56,8,False,0,0
7964,13000,2025-11-23,rear_end,clear,False,3247.18,3,True,0,0
7965,13001,2023-10-23,side_collision,rain,False,1774.82,2,False,0,1
7966,13001,2023-03-24,rear_end,storm,False,747.9,9,True,1,0
7967,13001,2024-03-16,single_vehicle,rain,False,3193.81,13,True,2,0
7968,13003,2024-11-08,weather_related,clear,False,1086.56,3,True,0,0
7969,13005,2025-01-07,side_collision,snow,False,1359.73,8,True,0,0
7970,13005,2026-02-22,single_vehicle,rain,False,1234.22,7,True,1,0
7971,13006,2025-01-30,single_vehicle,snow,False,13909.26,15,True,0,1
7972,13009,2026-01-24,side_collision,clear,False,4561.97,5,True,0,0
7973,13010,2025-12-08,weather_related,rain,False,2388.53,3,False,0,1
7974,13010,2025-12-29,weather_related,rain,False,959.56,3,True,1,0
7975,13011,2023-09-14,weather_related,rain,False,1631.28,4,False,0,0
7976,13014,2023-07-25,weather_related,clear,False,4965.8,7,True,0,0
7977,13016,2025-12-25,side_collision,storm,True,1112.92,20,False,0,0
7978,13016,2025-02-10,side_collision,clear,False,3373.03,7,True,1,0
7979,13016,2025-12-05,rear_end,clear,False,2092.68,7,False,2,0
7980,13020,2023-06-02,rear_end,clear,False,3824.48,4,True,0,0
7981,13020,2023-08-28,weather_related,rain,False,3500.67,11,True,1,0
7982,13021,2023-07-01,side_collision,rain,False,2526.71,12,False,0,0
7983,13032,2024-01-24,weather_related,clear,False,2402.79,4,True,0,0
7984,13034,2023-11-14,rear_end,rain,False,3968.11,4,True,0,0
7985,13034,2024-02-25,weather_related,rain,False,1656.56,5,True,1,0
7986,13034,2024-06-09,rear_end,clear,False,1402.13,2,True,2,0
7987,13035,2021-12-21,single_vehicle,rain,False,11063.26,2,True,0,0
7988,13040,2025-10-25,weather_related,snow,False,3035.11,3,True,0,0
7989,13045,2025-10-16,side_collision,clear,True,5025.26,15,True,0,0
7990,13047,2023-06-09,single_vehicle,storm,True,10675.54,5,True,0,0
7991,13048,2025-04-27,rear_end,clear,False,2792.21,2,True,0,0
7992,13050,2022-07-28,theft,rain,False,1660.51,14,True,0,0
7993,13053,2025-10-02,theft,rain,False,394.45,27,False,0,0
7994,13053,2025-12-03,rear_end,rain,False,2707.29,10,True,1,0
7995,13054,2024-08-13,weather_related,rain,False,3043.96,14,True,0,0
7996,13057,2024-08-04,theft,rain,False,988.49,68,True,0,0
7997,13057,2025-12-20,weather_related,storm,False,14612.79,2,False,1,0
7998,13058,2024-05-30,single_vehicle,clear,False,198.99,7,True,0,0
7999,13064,2024-06-18,weather_related,snow,False,7322.39,1,False,0,0
8000,13064,2024-10-20,side_collision,clear,False,6922.21,6,False,1,0
8001,13064,2025-01-31,theft,snow,False,10016.27,3,True,2,0
8002,13065,2022-04-06,rear_end,clear,False,1563.85,5,False,0,0
8003,13066,2026-02-10,side_collision,snow,False,3083.24,3,True,0,0
8004,13066,2026-03-01,single_vehicle,rain,False,1311.31,1,True,1,0
8005,13068,2022-06-13,rear_end,clear,False,5063.2,0,True,0,0
8006,13069,2025-07-10,theft,clear,False,4548.09,35,True,0,0
8007,13069,2025-03-25,side_collision,clear,False,2481.01,10,True,1,0
8008,13073,2025-07-07,rear_end,rain,True,16703.54,8,True,0,1
8009,13075,2025-07-09,weather_related,snow,False,2459.34,2,True,0,0
8010,13078,2022-07-09,weather_related,clear,False,3336.84,16,False,0,0
8011,13081,2024-03-18,rear_end,clear,False,5411.91,3,True,0,0
8012,13081,2023-10-05,rear_end,rain,False,2394.28,5,True,1,0
8013,13083,2022-02-02,rear_end,clear,True,8298.77,11,True,0,0
8014,13085,2024-09-10,rear_end,clear,False,2184.31,16,False,0,0
8015,13085,2022-12-15,weather_related,clear,False,2296.57,2,True,1,0
8016,13088,2023-01-21,side_collision,clear,False,4925.32,27,False,0,1
8017,13092,2026-02-05,weather_related,snow,True,18088.75,11,True,0,1
8018,13092,2026-02-28,single_vehicle,clear,False,2557.18,5,True,1,0
8019,13096,2025-05-04,side_collision,rain,True,1307.73,10,True,0,0
8020,13096,2025-03-03,weather_related,rain,True,11266.52,31,True,1,0
8021,13099,2025-09-02,single_vehicle,snow,False,1499.45,9,True,0,0
8022,13101,2024-11-10,side_collision,clear,False,4569.46,5,False,0,0
8023,13102,2022-11-16,weather_related,clear,False,2549.16,33,False,0,0
8024,13102,2022-08-05,weather_related,rain,False,4003.47,3,True,1,0
8025,13106,2025-09-27,side_collision,clear,False,1901.43,3,True,0,0
8026,13106,2025-11-08,weather_related,clear,False,2927.12,18,False,1,0
8027,13108,2022-09-11,rear_end,rain,False,2228.0,28,False,0,1
8028,13110,2025-03-03,weather_related,rain,False,1129.49,6,True,0,0
8029,13111,2025-05-31,single_vehicle,rain,False,1475.13,8,True,0,0
8030,13112,2026-01-12,rear_end,snow,False,4748.31,58,False,0,0
8031,13115,2024-04-27,weather_related,rain,False,2194.12,7,True,0,0
8032,13116,2022-08-12,side_collision,storm,False,770.85,3,True,0,0
8033,13117,2024-05-20,side_collision,storm,False,1540.5,25,True,0,0
8034,13118,2021-07-26,side_collision,snow,False,615.79,8,True,0,0
8035,13118,2022-01-25,single_vehicle,rain,False,7576.69,5,True,1,0
8036,13120,2023-10-27,side_collision,storm,False,1997.25,4,True,0,0
8037,13120,2024-03-01,single_vehicle,storm,True,5896.95,40,True,1,0
8038,13120,2024-08-04,single_vehicle,snow,False,3474.62,1,False,2,0
8039,13121,2026-01-27,side_collision,clear,False,7146.48,6,True,0,1
8040,13123,2025-08-28,weather_related,storm,True,45418.62,3,True,0,1
8041,13123,2025-10-29,theft,rain,False,4446.79,5,True,1,0
8042,13123,2025-08-09,side_collision,rain,True,21117.38,9,True,2,0
8043,13128,2025-10-13,single_vehicle,storm,False,2453.6,5,True,0,0
8044,13129,2024-09-22,rear_end,clear,False,2905.69,7,False,0,0
8045,13132,2026-03-03,rear_end,clear,False,1494.98,3,True,0,0
8046,13133,2023-12-05,side_collision,snow,True,1547.18,12,True,0,0
8047,13133,2025-09-14,weather_related,clear,True,6546.4,26,True,1,0
8048,13133,2025-09-10,rear_end,snow,False,3553.13,2,True,2,0
8049,13134,2021-10-15,side_collision,rain,False,442.62,7,False,0,0
8050,13135,2023-03-17,side_collision,storm,False,2334.84,5,True,0,0
8051,13136,2021-09-25,theft,rain,False,899.08,12,False,0,0
8052,13140,2024-05-16,weather_related,storm,True,6847.5,11,True,0,0
8053,13143,2022-10-14,weather_related,clear,False,8225.46,12,False,0,0
8054,13148,2025-06-22,side_collision,clear,False,1169.21,39,False,0,0
8055,13149,2023-09-18,weather_related,clear,False,2607.58,7,True,0,0
8056,13153,2023-11-09,rear_end,rain,False,3248.82,6,True,0,0
8057,13153,2023-10-02,weather_related,clear,True,4934.28,2,True,1,0
8058,13157,2022-06-03,single_vehicle,clear,False,626.74,1,False,0,0
8059,13161,2023-05-19,weather_related,clear,False,7671.45,3,True,0,1
8060,13162,2024-06-13,rear_end,clear,False,2179.41,11,False,0,0
8061,13162,2023-06-10,rear_end,clear,False,7246.64,4,False,1,0
8062,13166,2025-11-23,rear_end,storm,False,1304.19,1,False,0,0
8063,13166,2026-02-23,weather_related,rain,False,5058.14,1,True,1,0
8064,13167,2023-03-01,weather_related,rain,False,802.37,7,False,0,0
8065,13167,2022-08-26,theft,rain,False,2796.56,21,False,1,0
8066,13167,2021-05-08,single_vehicle,snow,False,4177.84,11,True,2,1
8067,13167,2023-02-06,side_collision,rain,True,5642.99,2,True,3,0
8068,13171,2023-10-13,weather_related,clear,True,632.2,3,True,0,0
8069,13172,2023-10-19,weather_related,clear,False,4893.06,56,False,0,0
8070,13176,2025-11-02,side_collision,clear,False,828.08,1,True,0,0
8071,13180,2026-01-10,rear_end,clear,True,6506.18,18,True,0,0
8072,13183,2024-05-23,side_collision,clear,True,8495.92,2,True,0,0
8073,13185,2022-04-13,rear_end,clear,True,6335.36,24,True,0,0
8074,13187,2025-04-01,weather_related,clear,False,1387.78,19,True,0,0
8075,13189,2025-02-05,theft,clear,False,7611.28,8,True,0,0
8076,13190,2026-02-08,rear_end,snow,False,4602.91,4,True,0,0
8077,13191,2025-08-11,rear_end,storm,False,1501.32,10,True,0,0
8078,13192,2024-12-12,single_vehicle,snow,False,2547.31,11,True,0,0
8079,13194,2022-11-19,rear_end,rain,False,1571.59,1,False,0,1
8080,13196,2026-02-23,weather_related,rain,False,3350.1,8,True,0,0
8081,13204,2025-02-13,single_vehicle,storm,False,1589.17,4,True,0,0
8082,13205,2023-03-15,side_collision,rain,False,2622.72,13,True,0,0
8083,13205,2023-04-12,side_collision,clear,False,5478.3,20,True,1,0
8084,13211,2022-11-21,rear_end,clear,False,2239.08,4,True,0,0
8085,13220,2023-06-24,side_collision,clear,False,391.12,10,False,0,0
8086,13224,2025-04-17,weather_related,storm,False,3706.41,8,True,0,0
8087,13228,2021-06-22,side_collision,storm,True,5088.01,11,True,0,0
8088,13234,2022-03-27,theft,rain,True,2701.4,7,True,0,0
8089,13237,2022-12-06,single_vehicle,clear,False,3800.81,70,False,0,0
8090,13240,2025-11-01,weather_related,snow,False,212.85,1,True,0,0
8091,13244,2026-01-20,weather_related,snow,True,943.07,3,True,0,0
8092,13244,2025-10-02,rear_end,snow,False,2259.94,1,False,1,0
8093,13244,2025-09-13,single_vehicle,clear,False,889.24,12,True,2,0
8094,13245,2022-04-26,weather_related,clear,False,2366.63,2,False,0,0
8095,13246,2024-07-31,side_collision,clear,False,3769.2,2,True,0,0
8096,13247,2023-02-15,rear_end,rain,False,3848.28,4,False,0,0
8097,13248,2023-02-11,side_collision,snow,False,8673.26,7,True,0,0
8098,13250,2025-10-17,rear_end,clear,False,2188.21,1,False,0,0
8099,13251,2022-08-31,rear_end,clear,False,1786.01,0,False,0,0
8100,13251,2023-01-01,weather_related,rain,False,3748.39,19,True,1,0
8101,13252,2026-02-17,rear_end,clear,False,6110.09,1,True,0,0
8102,13254,2025-12-03,side_collision,rain,True,1073.53,79,True,0,0
8103,13255,2025-03-21,single_vehicle,clear,False,451.42,5,True,0,0
8104,13255,2026-01-04,weather_related,clear,False,4170.21,12,False,1,0
8105,13260,2025-08-23,weather_related,clear,False,391.76,38,False,0,0
8106,13261,2024-10-24,single_vehicle,snow,False,1007.65,1,True,0,0
8107,13262,2024-11-22,side_collision,rain,False,4645.87,2,True,0,0
8108,13264,2022-02-04,side_collision,rain,False,5900.05,4,True,0,0
8109,13265,2023-08-12,rear_end,clear,False,7327.27,3,True,0,0
8110,13266,2021-10-30,rear_end,rain,False,3130.35,17,True,0,0
8111,13266,2021-09-29,theft,clear,True,11301.78,13,True,1,1
8112,13267,2025-06-24,rear_end,rain,False,2575.52,16,False,0,0
8113,13269,2022-03-14,single_vehicle,rain,False,5061.81,1,False,0,0
8114,13271,2022-03-20,side_collision,clear,False,3942.11,5,False,0,0
8115,13274,2023-04-16,single_vehicle,snow,False,2699.61,5,False,0,1
8116,13279,2023-10-09,side_collision,clear,False,7767.03,1,True,0,0
8117,13286,2025-08-11,rear_end,clear,False,6230.05,10,True,0,0
8118,13286,2025-01-08,theft,snow,True,4173.64,2,False,1,0
8119,13289,2022-02-02,single_vehicle,clear,True,7535.93,1,True,0,0
8120,13289,2022-08-02,weather_related,clear,False,7550.22,6,False,1,0
